Radius_mm,Speed_mms,Ext_O2,Ext_NO3,Lifespan_Days,Initial_POC_mmol,N2O_Total_mmol_lifetime,N2_Total_mmol_lifetime,Avg_Anoxic_Core_Frac,N2O_Internal_mmol_lifetime,N2O_Plume_mmol_lifetime,N2O_Yield_per_C,Frac_Oxic_Core,Frac_Den1_Core,Frac_Den2_Core,Frac_Den3_Core,Frac_Oxic_Plume,Frac_Den1_Plume,Frac_Den2_Plume,Frac_Den3_Plume,Plume_N2O_Ammox,Plume_N2O_Denit,Internal_N2O_Ammox,Internal_N2O_Denit,O2_Flux_In_mmol_lifetime,NO3_Flux_In_mmol_lifetime,DOC_Leakage_mmol_lifetime,Oxic_Total,Denit1_Total,Denit2_Total,Denit3_Total
0.57,1.6058781906016286,12.5,10.0,92.10340371976181,8.319934085294116e-05,-2.1325749344214273e-07,6.284649316512514e-07,0.9979071021080017,-4.481387261279224e-09,-2.0877615725112264e-07,-0.10099459200038592,0.4530476044636393,0.18532428302423146,0.19023271302589742,0.17139539948623184,0.4996728793042467,0.19163193651567248,0.17581463984753568,0.13288054433254518,1.249092756311354e-11,-2.087893022917342e-07,8.747019561027199e-15,-4.481396587152631e-09,1.3324130243574928e-08,1.0879008804920431e-08,8.317166066262871e-05,1.0538646559865583e-06,4.0447808080656955e-07,3.7162562938064525e-07,2.8160307374847093e-07
0.57,1.6058781906016286,15.0,10.0,92.10340371976181,8.319934085294116e-05,-2.2821689071861329e-07,6.391124998117448e-07,0.9976966381072998,-4.680424936509553e-09,-2.2353674467012752e-07,-0.09924116793713797,0.496657224253196,0.16953279895780374,0.1741284876230219,0.15968148916597838,0.5425717830931914,0.17352374204694412,0.15978973946956246,0.12411473539030199,1.2199866984696772e-11,-2.2354984707817493e-07,9.022377266685363e-15,-4.68043381829375e-09,1.6022983828634096e-08,1.0918847159757661e-08,8.316911407746375e-05,1.2463768888082427e-06,3.9892222636339625e-07,3.678699465048396e-07,2.864457200324466e-07
0.57,1.6058781906016286,22.5,10.0,92.10340371976181,8.319934085294116e-05,-2.7031526883547485e-07,6.697295020785532e-07,0.9971613883972168,-5.212795084474919e-09,-2.651028410127765e-07,-0.09506081174601506,0.5920220450547965,0.1352837632176556,0.13919069430111303,0.13350349742643486,0.6337419197686015,0.1353598417781153,0.1256509326670309,0.10524730578625233,1.174081578486641e-11,-2.6511395390116377e-07,9.844637041331317e-15,-5.212805298526746e-09,2.41661126665349e-08,1.1027526447549008e-08,8.316143066622317e-05,1.8005854318658976e-06,3.8490760445597516e-07,3.5779810003688794e-07,3.003173270066384e-07
0.57,1.6058781906016286,37.5,10.0,92.10340371976181,8.319934085294116e-05,-3.4014090033451794e-07,7.210517196654109e-07,0.9962992072105408,-6.280539643910288e-09,-3.338604983582627e-07,-0.08806218576140443,0.6995362411234435,0.09667726274650011,0.09979018182870268,0.10399631430135377,0.7340258416265547,0.09426266941099688,0.08823742850791355,0.08347406045453484,1.139627628377049e-11,-3.338720944157103e-07,1.141798210613134e-14,-6.2805525224973735e-09,4.063226199946257e-08,1.1216665818380989e-08,8.314584556501359e-05,2.833375084776435e-06,3.642152810456878e-07,3.4141927462982835e-07,3.2348845557805816e-07
0.57,1.6058781906016286,50.0,10.0,92.10340371976181,8.319934085294116e-05,-3.947128845993575e-07,7.631044240952178e-07,0.9956989884376526,-7.103710952804931e-09,-3.876110952205636e-07,-0.0846550853843417,0.751077895159632,0.07834636886493822,0.08107458046734803,0.08950115550808178,0.7808976453737149,0.07519572233382474,0.0706913917905483,0.07321524050191214,1.1360802056048502e-11,-3.8762303233852435e-07,1.2648014553013828e-14,-7.1037224991243875e-09,5.451688167568136e-08,1.1360319795983287e-08,8.313285070471466e-05,3.6390743289871352e-06,3.508132779828088e-07,3.302826585560581e-07,3.4243500968145213e-07
0.72,1.8303278116493593,1.0,10.0,92.10340371976181,0.00010608057317647056,-2.221694899162685e-07,7.732800781923288e-07,1.0,-5.386163515197495e-09,-2.167830643884372e-07,-0.1499737384115561,0.06423037717785833,0.32825799648129567,0.3355267074860855,0.27198491885476045,0.07115751939823316,0.3655730180842595,0.33099219227115195,0.2322772702463554,2.6933304544951575e-11,-2.1681005080154137e-07,1.3496977888354921e-14,-5.386176837873791e-09,1.6682780712429235e-09,1.6953833892330294e-08,0.00010606116848066449,1.0525161231456082e-07,5.406919445505309e-07,4.90435495770214e-07,3.4501613166426637e-07
0.72,1.8303278116493593,2.0,10.0,92.10340371976181,0.00010608057317647056,-2.312422964223515e-07,7.784279887346202e-07,0.9992676377296448,-5.582879047949518e-09,-2.2565936319551838e-07,-0.14573827609819295,0.12045078165811336,0.30733337870218863,0.3142129696798904,0.25800286995980765,0.13514252627570514,0.33915320683187716,0.307202562267835,0.2185017046245827,2.3512825367277834e-11,-2.256829390034909e-07,1.3898627359415754e-14,-5.582892370625814e-09,3.3464684356943053e-09,1.69888831891285e-08,0.00010605950956232846,2.1406534478352057e-07,5.373431530841799e-07,4.87612145327887e-07,3.4767809253821724e-07
0.72,1.8303278116493593,3.0,10.0,92.10340371976181,0.00010608057317647056,-2.3790552461377956e-07,7.816864808773971e-07,0.9989830851554871,-5.782165857226573e-09,-2.3212341204725817e-07,-0.14083129592990629,0.16995192899911662,0.2888917491606471,0.29543039743755406,0.24572592440268223,0.19086103669978088,0.3159310015444655,0.28700072415088496,0.20620723760486864,2.1511249378991515e-11,-2.3214627731249493e-07,1.4068498969954657e-14,-5.782179623992079e-09,5.030766914160267e-09,1.702351148935577e-08,0.00010605786519590765,3.2186606180317767e-07,5.329833738798584e-07,4.850515269438915e-07,3.493914935148723e-07
0.72,1.8303278116493593,4.0,10.0,92.10340371976181,0.00010608057317647056,-2.5130935910055996e-07,7.920656344140298e-07,0.9987812042236328,-5.955003601343378e-09,-2.4535390252822253e-07,-0.14011259889942793,0.21393182548649756,0.2726479196786137,0.2788976312996585,0.23452262353523026,0.2390741186967574,0.2950557678126144,0.2689635451184554,0.19690656837217282,2.0170816406039904e-11,-2.45374138785337e-07,1.4220170383555907e-14,-5.955017368108884e-09,6.719707013047582e-09,1.7056706269613642e-08,0.00010605622082948685,4.281007881523635e-07,5.285875204208423e-07,4.826978630134704e-07,3.542338058437622e-07
0.72,1.8303278116493593,5.0,10.0,92.10340371976181,0.00010608057317647056,-2.5733200459399086e-07,7.953582894515421e-07,0.9985858201980591,-6.114963646552951e-09,-2.5121642011072254e-07,-0.13590337570514194,0.2532584753961444,0.2581851908837411,0.2641852331388207,0.2243711005812938,0.2817680039099565,0.2772754701087842,0.2536063344857746,0.1873501914954847,1.921555449480028e-11,-2.512357184514258e-07,1.4379390554783086e-14,-6.114976969229247e-09,8.41248937177852e-09,1.7088352066707557e-08,0.00010605459101498127,5.32677039366547e-07,5.244508107793422e-07,4.805165412236079e-07,3.5584804347621457e-07
0.72,1.8303278116493593,7.5,10.0,92.10340371976181,0.00010608057317647056,-2.792684767882747e-07,8.112281193461968e-07,0.9982364177703857,-6.5061196430349355e-09,-2.727626338128175e-07,-0.1304001773866429,0.33538414639707514,0.2280175690242835,0.23349782066910763,0.20310046390953373,0.36824546207760656,0.24084209373771462,0.22185745810812751,0.16905498607655128,1.7786602052316525e-11,-2.7278022685095493e-07,1.482241250311961e-14,-6.506133853889651e-09,1.2658312620317247e-08,1.7161299936674368e-08,0.00010605053103063256,7.875296645920571e-07,5.153581712491473e-07,4.755282212443035e-07,3.632036222889212e-07
0.72,1.8303278116493593,10.0,10.0,92.10340371976181,0.00010608057317647056,-3.0912934789739666e-07,8.357417868865014e-07,0.997923731803894,-6.869409929777248e-09,-3.0226087233131693e-07,-0.12945942263202037,0.4002993971891237,0.20429619106554905,0.20934870897349028,0.18605570277183694,0.4338793676902795,0.21275553029111888,0.1970596267582637,0.15630547526033792,1.6932061655539066e-11,-3.0227741376620543e-07,1.5305676986780183e-14,-6.869425028810383e-09,1.6920662204711334e-08,1.722778719681628e-08,0.00010604642739053816,1.034765087837286e-06,5.077072602333033e-07,4.7101445854735857e-07,3.7436172517502087e-07
0.72,1.8303278116493593,12.5,10.0,92.10340371976181,0.00010608057317647056,-3.299991817584669e-07,8.519251082361734e-07,0.997683048248291,-7.2099219927679314e-09,-3.2278921935358085e-07,-0.12570105089537478,0.45295542764297475,0.18514514986769456,0.18984169363638143,0.17205772885294926,0.4863221259818341,0.19100368911280274,0.17769917783622036,0.1449750070691428,1.632945861862467e-11,-3.2280604500556365e-07,1.580966159039649e-14,-7.209937979979486e-09,2.1197136490513913e-08,1.7289996989688916e-08,0.00010604238195810467,1.275327948135896e-06,5.011910326757629e-07,4.6701876765808947e-07,3.8173607830316314e-07
0.72,1.8303278116493593,15.0,10.0,92.10340371976181,0.00010608057317647056,-3.5683692090060504e-07,8.74259228567098e-07,0.9974499344825745,-7.557689585269145e-09,-3.492796736281889e-07,-0.12475096672168988,0.49644032057824283,0.16930764055918857,0.17370362463085434,0.16054841423171426,0.5284645316112264,0.17321269205436926,0.16171728012933212,0.13660549620507215,1.5916989948294713e-11,-3.4929516345982847e-07,1.6319619470356837e-14,-7.5577055724807e-09,2.5486189159096284e-08,1.7348321890153784e-08,0.0001060382928699255,1.510144558736215e-06,4.952776100353162e-07,4.631281171896262e-07,3.918491193743989e-07
0.72,1.8303278116493593,22.5,10.0,92.10340371976181,0.00010608057317647056,-4.2057348537127837e-07,9.250261427951045e-07,0.9968403577804565,-8.522241579100864e-09,-4.120506673643831e-07,-0.1189840334989558,0.5913503426687908,0.13495643936742518,0.13869484100786886,0.13499837695591513,0.6195928583115599,0.13571207298682944,0.12763751859960326,0.11705755010200743,1.534845341100155e-11,-4.1206601508747553e-07,1.783213232295095e-14,-8.522257566312419e-09,3.841965323658769e-08,1.750610678641351e-08,0.00010602604015730321,2.188433850136562e-06,4.796586434707706e-07,4.5180619245854814e-07,4.148104215673243e-07
0.72,1.8303278116493593,37.5,10.0,92.10340371976181,0.00010608057317647056,-5.288003421810572e-07,1.0127016594196903e-06,0.9958903789520264,-1.0359467950138423e-08,-5.184364795240981e-07,-0.11019971469329529,0.6985399285916005,0.096339684994694,0.09934404684223079,0.10577633957147464,0.7201130029387753,0.09517985362663953,0.09021737833946282,0.09448976509512233,1.4834553724307753e-11,-5.184506903788133e-07,2.069672829386332e-14,-1.0359491042777336e-08,6.454182965853761e-08,1.7777615823888482e-08,0.00010600144742056727,3.4537175146454047e-06,4.5682258775769924e-07,4.3367056701271167e-07,4.543510083721003e-07
0.72,1.8303278116493593,50.0,10.0,92.10340371976181,0.00010608057317647056,-5.975269914415549e-07,1.0672869166228338e-06,0.9952290654182434,-1.1878426242617479e-08,-5.856478537680232e-07,-0.10326497416913386,0.7495714182851785,0.07798097884068408,0.08064629167915506,0.09180131119498237,0.7683475231929876,0.07640951015998367,0.07263609116991038,0.08260687547711831,1.48280224904207e-11,-5.856634857082099e-07,2.2933699955914565e-14,-1.1878449335256391e-08,8.654019012510616e-08,1.798311188849766e-08,0.00010598069638945162,4.4439809911978045e-06,4.4229496243275435e-07,4.211279538424151e-07,4.789451262254829e-07
0.88,2.048014264659415,1.0,10.0,92.10340371976181,0.0001306989329411765,-3.299867614714458e-07,9.906844979923335e-07,1.0,-8.052640332323335e-09,-3.2193460697271803e-07,-0.1844653886802621,0.06425931302337232,0.3283129017054469,0.33523889974737564,0.27218888552380516,0.06739947126125458,0.3578900200792669,0.32818342376377685,0.2465270848957017,3.539699783283723e-11,-3.2196979304899287e-07,2.227012418064018e-14,-8.052662536783828e-09,2.4882509386259244e-09,2.526504516708883e-08,0.00013066470273770392,1.2046133335275044e-07,6.392013007783248e-07,5.873266388789489e-07,4.4189634085256557e-07
0.88,2.048014264659415,2.0,10.0,92.10340371976181,0.0001306989329411765,-3.4167894114034425e-07,9.987650173570728e-07,0.9992004036903381,-8.34647018166379e-09,-3.3333219562337035e-07,-0.17844763829865307,0.12050649743284275,0.3073861670560805,0.3139156076660821,0.2581917278449946,0.12916036061596248,0.3330367338228807,0.3053747085639245,0.2324281969972323,3.0721206828454584e-11,-3.3336209526169114e-07,2.3003764827245546e-14,-8.346491497945863e-09,4.990660773529498e-09,2.531544929240681e-08,0.00013066225801594555,2.469862092624453e-07,6.367241498494991e-07,5.85025095922731e-07,4.459902998021903e-07
0.88,2.048014264659415,3.0,10.0,92.10340371976181,0.0001306989329411765,-3.552124780981103e-07,1.00902468602726e-06,0.9988899827003479,-8.65591953669309e-09,-3.4655619174372987e-07,-0.1741704100467222,0.17001104521849875,0.28889853980560387,0.29508555371212397,0.24600486126377338,0.1832118974028927,0.3106212622779767,0.2855535460594846,0.220613294259646,2.804052302851634e-11,-3.4658384606700565e-07,2.333583901201891e-14,-8.655942629332003e-09,7.501689047728632e-09,2.536480003811903e-08,0.00013065979874227196,3.7313053713461386e-07,6.326392671951453e-07,5.827489744092418e-07,4.5093269918083934e-07
0.88,2.048014264659415,4.0,10.0,92.10340371976181,0.0001306989329411765,-3.6495495692179247e-07,1.015845896290557e-06,0.9986442923545837,-8.90377016560251e-09,-3.56051629069043e-07,-0.16888371258867352,0.21403668124980174,0.2726781587763703,0.27858187143332325,0.2347032885405047,0.23068709216815728,0.2911147255158656,0.2684823379345886,0.20971584438138854,2.6200675309895338e-11,-3.5607752124633407e-07,2.362504655339763e-14,-8.903794146419841e-09,1.0019187257626072e-08,2.5411688753251838e-08,0.0001306573540205136,4.978112047027139e-07,6.283189577516168e-07,5.806069873770525e-07,4.542380613870023e-07
0.88,2.048014264659415,5.0,10.0,92.10340371976181,0.0001306989329411765,-3.83102388923362e-07,1.0313093525837758e-06,0.9984557032585144,-9.17131082189826e-09,-3.739302769645292e-07,-0.16767247384505765,0.25331424151223114,0.2581284154592166,0.2637880961651697,0.2247692468633826,0.272043634133004,0.2734685545972713,0.25301361493832597,0.20147419633139876,2.4854594077305947e-11,-3.7395614072011085e-07,2.3919624283661942e-14,-9.17133746725085e-09,1.2542018090755391e-08,2.5455999974610677e-08,0.00013065492385067046,6.207418472570225e-07,6.241478667234901e-07,5.785701340244032e-07,4.61366819415332e-07
0.88,2.048014264659415,7.5,10.0,92.10340371976181,0.0001306989329411765,-4.207809638501203e-07,1.062925775840995e-06,0.9980512857437134,-9.752725738110257e-09,-4.1102867953668465e-07,-0.16276309286897161,0.3354915707081573,0.2279538450673034,0.23311479310342823,0.20343979112111105,0.3566075122040887,0.23799836765656954,0.22170664240393456,0.18368747773540722,2.28472431945681e-11,-4.1105130321739125e-07,2.4706650028800958e-14,-9.752750607106009e-09,1.886810885309842e-08,2.5557156391187164e-08,0.00013064885570202023,9.208486648759617e-07,6.147746578477609e-07,5.737383403925378e-07,4.758706539931268e-07
0.88,2.048014264659415,10.0,10.0,92.10340371976181,0.0001306989329411765,-4.5642346435670333e-07,1.093308469535259e-06,0.997734010219574,-1.0297739549969265e-08,-4.461261084998114e-07,-0.15856377961550622,0.40043872615286835,0.20421307707349165,0.20896559248358343,0.18638260429005657,0.42155388181401976,0.2110508852157836,0.19759000717230515,0.1698052257978915,2.188944858705355e-11,-4.46148732180518e-07,2.5543926850568784e-14,-1.0297764418965016e-08,2.5216769117264448e-08,2.564860324127949e-08,0.00013064278755337,1.2122385832924465e-06,6.071178999533799e-07,5.693997087163893e-07,4.897157568350963e-07
0.88,2.048014264659415,12.5,10.0,92.10340371976181,0.0001306989329411765,-4.832243689634197e-07,1.1153015293530189e-06,0.9974503517150879,-1.083209788532713e-08,-4.7238950173777994e-07,-0.1528513767815486,0.4530451040667622,0.18501505436504434,0.18942596216031451,0.17251387940787896,0.47359075833927106,0.19000331939758658,0.17862234948047098,0.15778357278267138,2.108531405031755e-11,-4.7241007905540755e-07,2.640512727089886e-14,-1.0832124530679721e-08,3.1584505677528796e-08,2.5733793762583446e-08,0.000130636733956635,1.4959273304526732e-06,6.003654835495809e-07,5.653731562915709e-07,4.997388973748684e-07
0.88,2.048014264659415,15.0,10.0,92.10340371976181,0.0001306989329411765,-5.086472469884029e-07,1.1360432381479768e-06,0.9971968531608582,-1.1393937349168937e-08,-4.972538931724557e-07,-0.14796638790528133,0.4964208214183682,0.16912415351307195,0.17324801714100715,0.16120700792755271,0.5161039997371912,0.1729473321590063,0.1631016528659701,0.14784701523783245,2.051958256088504e-11,-4.972740725861513e-07,2.7269028032264782e-14,-1.1393961329986269e-08,3.796924374910304e-08,2.5813294612930804e-08,0.0001306306367041543,1.7727975425430031e-06,5.94257736352688e-07,5.613709728180538e-07,5.091524615252752e-07
0.88,2.048014264659415,22.5,10.0,92.10340371976181,0.0001306989329411765,-5.829227802678361e-07,1.1965012163273059e-06,0.9965323805809021,-1.2938903282133651e-08,-5.699839675799012e-07,-0.13756208673233733,0.5910853238752501,0.13470064122174624,0.13820167080639828,0.13601236409660528,0.6077526031576597,0.1363628781591127,0.12946876471013263,0.12641575397309504,1.979647522298844e-11,-5.700035217159893e-07,2.9828753128537805e-14,-1.2938930815664662e-08,5.721241791434295e-08,2.602709336940734e-08,0.00013061240315437317,2.5739199251972877e-06,5.776968894366519e-07,5.49385763548571e-07,5.365235669074764e-07
0.88,2.048014264659415,37.5,10.0,92.10340371976181,0.0001306989329411765,-7.262738677127345e-07,1.316352154390188e-06,0.9954783320426941,-1.5844662470954063e-08,-7.104302994775935e-07,-0.12637220981564423,0.6980137781196831,0.09605358512474015,0.0988692143088529,0.10706342244672386,0.7092090972474353,0.09627669558245348,0.09184649085075006,0.10266771631936115,1.9273001597430728e-11,-7.104490578058176e-07,3.4628444995363564e-14,-1.5844694445377172e-08,9.60392085858075e-08,2.6391226981559157e-08,0.00013057565956842154,4.074520539631976e-06,5.532852567213808e-07,5.287191715552808e-07,5.905855386956205e-07
0.88,2.048014264659415,50.0,10.0,92.10340371976181,0.0001306989329411765,-8.46542377530568e-07,1.4218953765521292e-06,0.994761049747467,-1.8116439903792525e-08,-8.284256978186022e-07,-0.1220743048947395,0.7491693349069183,0.07771807140228193,0.08022920658947345,0.09288338710132632,0.7564338939951357,0.07733639485978439,0.0742338537461621,0.09199585739891784,1.92398302151231e-11,-8.284440013994754e-07,3.834775650236183e-14,-1.8116477207286152e-08,1.286998241312176e-07,2.6665050611995866e-08,0.00013054498413112015,5.2444689018216195e-06,5.363581330186662e-07,5.157088001084276e-07,6.380940842376503e-07
