bio_amp,khyd_amp,duration_hr,resp_rate
252.8571428571429,15.142857142857142,20.354175567626953,38.00643157958984
268.57142857142856,15.142857142857142,20.34812355041504,38.01771926879883
284.2857142857143,15.142857142857142,20.34207534790039,38.02900314331055
300.0,15.142857142857142,20.337238311767575,38.038028717041016
190.0,29.285714285714285,10.634042739868164,72.67919921875
205.71428571428572,29.285714285714285,10.631394386291504,72.697265625
221.42857142857144,29.285714285714285,10.629076957702637,72.71306610107422
237.1428571428571,29.285714285714285,10.634760856628418,72.73111724853516
252.8571428571429,29.285714285714285,10.632447242736816,72.74691772460938
268.57142857142856,29.285714285714285,10.630133628845217,72.7627182006836
284.2857142857143,29.285714285714285,10.628150939941406,72.77626037597656
300.0,29.285714285714285,10.62649917602539,72.78754425048828
190.0,43.42857142857143,7.202246189117432,107.2910385131836
