Time_min,Amp_Factor,Amp_Numeric,Min_Core_O2
2.5,5x,5,9.560458
2.5833333333333335,5x,5,9.574091
2.6666666666666665,5x,5,9.587352
2.75,5x,5,9.600332
2.8333333333333335,5x,5,9.61309
2.9166666666666665,5x,5,9.625622
3.0,5x,5,9.638117
3.0833333333333335,5x,5,9.650239
3.1666666666666665,5x,5,9.662094
3.25,5x,5,9.6738205
3.3333333333333335,5x,5,9.685351
3.4166666666666665,5x,5,9.696667
3.5,5x,5,9.707729
3.5833333333333335,5x,5,9.718519
3.6666666666666665,5x,5,9.728937
3.75,5x,5,9.739054
3.8333333333333335,5x,5,9.748993
3.9166666666666665,5x,5,9.758795
4.0,5x,5,9.768225
4.083333333333333,5x,5,9.776971
4.166666666666667,5x,5,9.785444
4.25,5x,5,9.793793
4.333333333333333,5x,5,9.801971
4.416666666666667,5x,5,9.809408
4.5,5x,5,9.816678
4.583333333333333,5x,5,9.8238125
4.666666666666667,5x,5,9.830774
4.75,5x,5,9.837635
4.833333333333333,5x,5,9.844413
4.916666666666667,5x,5,9.851049
5.0,5x,5,9.857126
5.083333333333333,5x,5,9.86269
5.166666666666667,5x,5,9.867947
5.25,5x,5,9.873115
5.333333333333333,5x,5,9.878205
5.416666666666667,5x,5,9.88316
5.5,5x,5,9.887637
5.583333333333333,5x,5,9.891916
5.666666666666667,5x,5,9.896133
5.75,5x,5,9.900294
5.833333333333333,5x,5,9.9041
5.916666666666667,5x,5,9.907725
6.0,5x,5,9.911311
6.083333333333333,5x,5,9.91485
6.166666666666667,5x,5,9.918347
6.25,5x,5,9.921808
6.333333333333333,5x,5,9.925219
6.416666666666667,5x,5,9.927976
6.5,5x,5,9.930557
6.583333333333333,5x,5,9.933119
6.666666666666667,5x,5,9.935083
6.75,5x,5,9.93693
6.833333333333333,5x,5,9.938788
6.916666666666667,5x,5,9.940676
7.0,5x,5,9.942556
7.083333333333333,5x,5,9.944437
7.166666666666667,5x,5,9.946308
7.25,5x,5,9.948175
7.333333333333333,5x,5,9.950033
7.416666666666667,5x,5,9.95189
7.5,5x,5,9.95374
7.583333333333333,5x,5,9.955589
7.666666666666667,5x,5,9.957434
7.75,5x,5,9.959173
7.833333333333333,5x,5,9.960457
7.916666666666667,5x,5,9.961433
8.0,5x,5,9.962434
8.083333333333334,5x,5,9.963362
8.166666666666666,5x,5,9.964246
8.25,5x,5,9.964919
8.333333333333334,5x,5,9.965402
8.416666666666666,5x,5,9.9658165
8.5,5x,5,9.966165
8.583333333333334,5x,5,9.96645
8.666666666666666,5x,5,9.966587
8.75,5x,5,9.966705
8.833333333333334,5x,5,9.966814
8.916666666666666,5x,5,9.966909
9.0,5x,5,9.967009
9.083333333333334,5x,5,9.967109
9.166666666666666,5x,5,9.967189
9.25,5x,5,9.967277
9.333333333333334,5x,5,9.96734
9.416666666666666,5x,5,9.9674015
9.5,5x,5,9.967475
9.583333333333334,5x,5,9.967539
9.666666666666666,5x,5,9.967592
9.75,5x,5,9.967653
9.833333333333334,5x,5,9.967699
9.916666666666666,5x,5,9.967745
0.0,10x,10,9.999702
0.08333333333333333,10x,10,9.741369
0.16666666666666666,10x,10,9.48328
0.25,10x,10,9.229137
0.3333333333333333,10x,10,8.979282
0.4166666666666667,10x,10,8.809885
0.5,10x,10,8.971619
0.5833333333333334,10x,10,9.062336
0.6666666666666666,10x,10,8.987749
0.75,10x,10,8.930006
0.8333333333333334,10x,10,8.886076
0.9166666666666666,10x,10,8.85527
1.0,10x,10,8.830242
1.0833333333333333,10x,10,8.79961
1.1666666666666667,10x,10,8.743696
1.25,10x,10,8.718967
1.3333333333333333,10x,10,8.748678
1.4166666666666667,10x,10,8.806989
1.5,10x,10,8.869373
1.5833333333333333,10x,10,8.913696
1.6666666666666667,10x,10,8.922518
1.75,10x,10,8.9312725
1.8333333333333333,10x,10,8.943375
1.9166666666666667,10x,10,8.955692
2.0,10x,10,8.972929
2.0833333333333335,10x,10,8.987196
2.1666666666666665,10x,10,9.007489
2.25,10x,10,9.032833
2.3333333333333335,10x,10,9.06105
2.4166666666666665,10x,10,9.089778
2.5,10x,10,9.118029
2.5833333333333335,10x,10,9.145565
2.6666666666666665,10x,10,9.172113
2.75,10x,10,9.197739
2.8333333333333335,10x,10,9.222545
2.9166666666666665,10x,10,9.247106
3.0,10x,10,9.271616
3.0833333333333335,10x,10,9.295849
3.1666666666666665,10x,10,9.320009
3.25,10x,10,9.343511
3.3333333333333335,10x,10,9.366699
3.4166666666666665,10x,10,9.389465
3.5,10x,10,9.411578
3.5833333333333335,10x,10,9.433096
3.6666666666666665,10x,10,9.45426
3.75,10x,10,9.474604
3.8333333333333335,10x,10,9.494485
3.9166666666666665,10x,10,9.514044
4.0,10x,10,9.532688
4.083333333333333,10x,10,9.550863
4.166666666666667,10x,10,9.568145
4.25,10x,10,9.585057
4.333333333333333,10x,10,9.601366
4.416666666666667,10x,10,9.616931
4.5,10x,10,9.6318445
4.583333333333333,10x,10,9.64645
4.666666666666667,10x,10,9.660187
4.75,10x,10,9.67352
4.833333333333333,10x,10,9.686235
4.916666666666667,10x,10,9.6982565
5.0,10x,10,9.710001
5.083333333333333,10x,10,9.721585
5.166666666666667,10x,10,9.732946
5.25,10x,10,9.74347
5.333333333333333,10x,10,9.753472
5.416666666666667,10x,10,9.763359
5.5,10x,10,9.772911
5.583333333333333,10x,10,9.781714
5.666666666666667,10x,10,9.790108
5.75,10x,10,9.798257
5.833333333333333,10x,10,9.805564
5.916666666666667,10x,10,9.812628
6.0,10x,10,9.819553
6.083333333333333,10x,10,9.826433
6.166666666666667,10x,10,9.833256
6.25,10x,10,9.839798
6.333333333333333,10x,10,9.845398
6.416666666666667,10x,10,9.850707
6.5,10x,10,9.855935
6.583333333333333,10x,10,9.861104
6.666666666666667,10x,10,9.866225
6.75,10x,10,9.871269
6.833333333333333,10x,10,9.87569
6.916666666666667,10x,10,9.879715
7.0,10x,10,9.88337
7.083333333333333,10x,10,9.886974
7.166666666666667,10x,10,9.890539
7.25,10x,10,9.894059
7.333333333333333,10x,10,9.897539
7.416666666666667,10x,10,9.900988
7.5,10x,10,9.90436
7.583333333333333,10x,10,9.907236
7.666666666666667,10x,10,9.909846
7.75,10x,10,9.912436
7.833333333333333,10x,10,9.9149885
7.916666666666667,10x,10,9.917341
8.0,10x,10,9.919178
8.083333333333334,10x,10,9.921049
8.166666666666666,10x,10,9.922901
8.25,10x,10,9.924741
8.333333333333334,10x,10,9.926564
8.416666666666666,10x,10,9.928384
8.5,10x,10,9.930196
8.583333333333334,10x,10,9.931996
8.666666666666666,10x,10,9.93379
8.75,10x,10,9.935566
8.833333333333334,10x,10,9.937233
8.916666666666666,10x,10,9.938551
9.0,10x,10,9.939541
9.083333333333334,10x,10,9.940498
9.166666666666666,10x,10,9.941445
9.25,10x,10,9.942355
9.333333333333334,10x,10,9.943246
9.416666666666666,10x,10,9.944127
9.5,10x,10,9.944945
9.583333333333334,10x,10,9.945402
9.666666666666666,10x,10,9.9457245
9.75,10x,10,9.9458685
9.833333333333334,10x,10,9.945983
9.916666666666666,10x,10,9.946083
0.0,25x,25,9.999257
0.08333333333333333,25x,25,9.353722
0.16666666666666666,25x,25,8.710239
0.25,25x,25,8.078326
0.3333333333333333,25x,25,7.45904
0.4166666666666667,25x,25,7.040551
0.5,25x,25,7.4405975
0.5833333333333334,25x,25,7.664655
0.6666666666666666,25x,25,7.4800324
0.75,25x,25,7.3375134
0.8333333333333334,25x,25,7.2289524
0.9166666666666666,25x,25,7.152838
1.0,25x,25,7.0908184
1.0833333333333333,25x,25,7.014986
1.1666666666666667,25x,25,6.8766656
1.25,25x,25,6.816076
1.3333333333333333,25x,25,6.889486
1.4166666666666667,25x,25,7.033923
1.5,25x,25,7.1887445
1.5833333333333333,25x,25,7.2992744
1.6666666666666667,25x,25,7.321205
1.75,25x,25,7.342186
1.8333333333333333,25x,25,7.371612
1.9166666666666667,25x,25,7.401826
2.0,25x,25,7.444215
2.0833333333333335,25x,25,7.4790535
2.1666666666666665,25x,25,7.5287023
2.25,25x,25,7.5919466
2.3333333333333335,25x,25,7.6627483
2.4166666666666665,25x,25,7.7353897
2.5,25x,25,7.8066225
2.5833333333333335,25x,25,7.874965
2.6666666666666665,25x,25,7.939786
2.75,25x,25,8.002538
2.8333333333333335,25x,25,8.063888
2.9166666666666665,25x,25,8.124513
3.0,25x,25,8.184868
3.0833333333333335,25x,25,8.244732
3.1666666666666665,25x,25,8.304544
3.25,25x,25,8.363533
3.3333333333333335,25x,25,8.421535
3.4166666666666665,25x,25,8.478434
3.5,25x,25,8.533738
3.5833333333333335,25x,25,8.587585
3.6666666666666665,25x,25,8.639698
3.75,25x,25,8.690296
3.8333333333333335,25x,25,8.739426
3.9166666666666665,25x,25,8.787048
4.0,25x,25,8.833191
4.083333333333333,25x,25,8.877887
4.166666666666667,25x,25,8.921333
4.25,25x,25,8.963274
4.333333333333333,25x,25,9.0036745
4.416666666666667,25x,25,9.042706
4.5,25x,25,9.080224
4.583333333333333,25x,25,9.116453
4.666666666666667,25x,25,9.151083
4.75,25x,25,9.184744
4.833333333333333,25x,25,9.216846
4.916666666666667,25x,25,9.247705
5.0,25x,25,9.277349
5.083333333333333,25x,25,9.305893
5.166666666666667,25x,25,9.333252
5.25,25x,25,9.359476
5.333333333333333,25x,25,9.384373
5.416666666666667,25x,25,9.40818
5.5,25x,25,9.431183
5.583333333333333,25x,25,9.452908
5.666666666666667,25x,25,9.473979
5.75,25x,25,9.49398
5.833333333333333,25x,25,9.513542
5.916666666666667,25x,25,9.532045
6.0,25x,25,9.54966
6.083333333333333,25x,25,9.566489
6.166666666666667,25x,25,9.582449
6.25,25x,25,9.597405
6.333333333333333,25x,25,9.612045
6.416666666666667,25x,25,9.626186
6.5,25x,25,9.639399
6.583333333333333,25x,25,9.651967
6.666666666666667,25x,25,9.66374
6.75,25x,25,9.675287
6.833333333333333,25x,25,9.685821
6.916666666666667,25x,25,9.695975
7.0,25x,25,9.706082
7.083333333333333,25x,25,9.716147
7.166666666666667,25x,25,9.725345
7.25,25x,25,9.733721
7.333333333333333,25x,25,9.741953
7.416666666666667,25x,25,9.749826
7.5,25x,25,9.757359
7.583333333333333,25x,25,9.764513
7.666666666666667,25x,25,9.770902
7.75,25x,25,9.776705
7.833333333333333,25x,25,9.782102
7.916666666666667,25x,25,9.78753
8.0,25x,25,9.792981
8.083333333333334,25x,25,9.79836
8.166666666666666,25x,25,9.803653
8.25,25x,25,9.808748
8.333333333333334,25x,25,9.812792
8.416666666666666,25x,25,9.816385
8.5,25x,25,9.819956
8.583333333333334,25x,25,9.823485
8.666666666666666,25x,25,9.826986
8.75,25x,25,9.830473
8.833333333333334,25x,25,9.833944
8.916666666666666,25x,25,9.837391
9.0,25x,25,9.840702
9.083333333333334,25x,25,9.843388
9.166666666666666,25x,25,9.845928
9.25,25x,25,9.8482895
9.333333333333334,25x,25,9.850201
9.416666666666666,25x,25,9.852013
9.5,25x,25,9.85383
9.583333333333334,25x,25,9.855652
9.666666666666666,25x,25,9.857473
9.75,25x,25,9.859292
9.833333333333334,25x,25,9.861109
9.916666666666666,25x,25,9.862925
0.0,50x,50,9.998514
0.08333333333333333,50x,50,8.709467
0.16666666666666666,50x,50,7.4305115
0.25,50x,50,6.1830635
0.3333333333333333,50x,50,4.9735336
0.4166666666666667,50x,50,4.1679325
0.5,50x,50,4.9459763
0.5833333333333334,50x,50,5.379459
0.6666666666666666,50x,50,5.0220385
0.75,50x,50,4.7491016
0.8333333333333334,50x,50,4.541402
0.9166666666666666,50x,50,4.396559
1.0,50x,50,4.277589
1.0833333333333333,50x,50,4.132173
1.1666666666666667,50x,50,3.8669155
1.25,50x,50,3.7551327
1.3333333333333333,50x,50,3.8975525
1.4166666666666667,50x,50,4.1750975
1.5,50x,50,4.4734926
1.5833333333333333,50x,50,4.7034273
1.6666666666666667,50x,50,4.746067
1.75,50x,50,4.785948
1.8333333333333333,50x,50,4.841607
1.9166666666666667,50x,50,4.902171
2.0,50x,50,4.9858117
2.0833333333333335,50x,50,5.0501003
2.1666666666666665,50x,50,5.1478567
2.25,50x,50,5.271558
2.3333333333333335,50x,50,5.4100466
2.4166666666666665,50x,50,5.5526495
2.5,50x,50,5.692707
2.5833333333333335,50x,50,5.826505
2.6666666666666665,50x,50,5.9535904
2.75,50x,50,6.0756135
2.8333333333333335,50x,50,6.194557
2.9166666666666665,50x,50,6.312522
3.0,50x,50,6.4303203
3.0833333333333335,50x,50,6.547988
3.1666666666666665,50x,50,6.665118
3.25,50x,50,6.781056
3.3333333333333335,50x,50,6.8950515
3.4166666666666665,50x,50,7.0065145
3.5,50x,50,7.115068
3.5833333333333335,50x,50,7.2204833
3.6666666666666665,50x,50,7.3227305
3.75,50x,50,7.4219313
3.8333333333333335,50x,50,7.518096
3.9166666666666665,50x,50,7.611391
4.0,50x,50,7.701873
4.083333333333333,50x,50,7.7894998
4.166666666666667,50x,50,7.8743014
4.25,50x,50,7.956293
4.333333333333333,50x,50,8.035563
4.416666666666667,50x,50,8.111994
4.5,50x,50,8.185734
4.583333333333333,50x,50,8.25662
4.666666666666667,50x,50,8.324941
4.75,50x,50,8.390486
4.833333333333333,50x,50,8.453606
4.916666666666667,50x,50,8.514136
5.0,50x,50,8.572195
5.083333333333333,50x,50,8.628099
5.166666666666667,50x,50,8.681591
5.25,50x,50,8.732925
5.333333333333333,50x,50,8.782164
5.416666666666667,50x,50,8.829248
5.5,50x,50,8.874344
5.583333333333333,50x,50,8.917641
5.666666666666667,50x,50,8.959076
5.75,50x,50,8.998699
5.833333333333333,50x,50,9.036642
5.916666666666667,50x,50,9.072847
6.0,50x,50,9.107149
6.083333333333333,50x,50,9.140148
6.166666666666667,50x,50,9.171438
6.25,50x,50,9.201504
6.333333333333333,50x,50,9.230461
6.416666666666667,50x,50,9.257909
6.5,50x,50,9.283814
6.583333333333333,50x,50,9.308796
6.666666666666667,50x,50,9.332333
6.75,50x,50,9.355079
6.833333333333333,50x,50,9.376336
6.916666666666667,50x,50,9.396617
7.0,50x,50,9.416396
7.083333333333333,50x,50,9.435046
7.166666666666667,50x,50,9.452997
7.25,50x,50,9.469666
7.333333333333333,50x,50,9.48572
7.416666666666667,50x,50,9.5009575
7.5,50x,50,9.515503
7.583333333333333,50x,50,9.529351
7.666666666666667,50x,50,9.542511
7.75,50x,50,9.554473
7.833333333333333,50x,50,9.566109
7.916666666666667,50x,50,9.577639
8.0,50x,50,9.58832
8.083333333333334,50x,50,9.598325
8.166666666666666,50x,50,9.60823
8.25,50x,50,9.617727
8.333333333333334,50x,50,9.626158
8.416666666666666,50x,50,9.634321
8.5,50x,50,9.6419115
8.583333333333334,50x,50,9.649141
8.666666666666666,50x,50,9.656019
8.75,50x,50,9.662761
8.833333333333334,50x,50,9.669296
8.916666666666666,50x,50,9.6752205
9.0,50x,50,9.680685
9.083333333333334,50x,50,9.685798
9.166666666666666,50x,50,9.690872
9.25,50x,50,9.695917
9.333333333333334,50x,50,9.700946
9.416666666666666,50x,50,9.705398
9.5,50x,50,9.709117
9.583333333333334,50x,50,9.712656
9.666666666666666,50x,50,9.716166
9.75,50x,50,9.719646
9.833333333333334,50x,50,9.723127
9.916666666666666,50x,50,9.726603
0.0,75x,75,9.99777
0.08333333333333333,75x,75,8.0678215
0.16666666666666666,75x,75,6.164777
0.25,75x,75,4.3317404
0.3333333333333333,75x,75,2.6074438
0.4166666666666667,75x,75,1.5359231
0.5,75x,75,2.6101465
0.5833333333333334,75x,75,3.1944473
0.6666666666666666,75x,75,2.6978016
0.75,75x,75,2.3323326
0.8333333333333334,75x,75,2.0580487
0.9166666666666666,75x,75,1.8720791
1.0,75x,75,1.7159563
1.0833333333333333,75x,75,1.5246696
1.1666666666666667,75x,75,1.1963389
1.25,75x,75,1.0772691
1.3333333333333333,75x,75,1.2583276
1.4166666666666667,75x,75,1.6087995
1.5,75x,75,1.9988976
1.5833333333333333,75x,75,2.3224185
1.6666666666666667,75x,75,2.423295
1.75,75x,75,2.4881868
1.8333333333333333,75x,75,2.557929
1.9166666666666667,75x,75,2.6497905
2.0,75x,75,2.7491174
2.0833333333333335,75x,75,2.8467176
2.1666666666666665,75x,75,2.9889164
2.25,75x,75,3.1653156
2.3333333333333335,75x,75,3.3614182
2.4166666666666665,75x,75,3.5636163
2.5,75x,75,3.7625191
2.5833333333333335,75x,75,3.9532433
2.6666666666666665,75x,75,4.135007
2.75,75x,75,4.309746
2.8333333333333335,75x,75,4.4804664
2.9166666666666665,75x,75,4.6496086
3.0,75x,75,4.8183565
3.0833333333333335,75x,75,4.9868364
3.1666666666666665,75x,75,5.1546445
3.25,75x,75,5.3207984
3.3333333333333335,75x,75,5.4842606
3.4166666666666665,75x,75,5.64418
3.5,75x,75,5.799979
3.5833333333333335,75x,75,5.9514112
3.6666666666666665,75x,75,6.098383
3.75,75x,75,6.2409515
3.8333333333333335,75x,75,6.3793902
3.9166666666666665,75x,75,6.51381
4.0,75x,75,6.644281
4.083333333333333,75x,75,6.7707605
4.166666666666667,75x,75,6.893276
4.25,75x,75,7.0117598
4.333333333333333,75x,75,7.1262627
4.416666666666667,75x,75,7.236741
4.5,75x,75,7.343243
4.583333333333333,75x,75,7.4458447
4.666666666666667,75x,75,7.5445623
4.75,75x,75,7.6395903
4.833333333333333,75x,75,7.7309675
4.916666666666667,75x,75,7.8187647
5.0,75x,75,7.9031754
5.083333333333333,75x,75,7.9843016
5.166666666666667,75x,75,8.0622425
5.25,75x,75,8.136919
5.333333333333333,75x,75,8.208675
5.416666666666667,75x,75,8.277308
5.5,75x,75,8.343124
5.583333333333333,75x,75,8.4060955
5.666666666666667,75x,75,8.4663725
5.75,75x,75,8.523983
5.833333333333333,75x,75,8.57897
5.916666666666667,75x,75,8.6317215
6.0,75x,75,8.682038
6.083333333333333,75x,75,8.730186
6.166666666666667,75x,75,8.776226
6.25,75x,75,8.820104
6.333333333333333,75x,75,8.861966
6.416666666666667,75x,75,8.902002
6.5,75x,75,8.940462
6.583333333333333,75x,75,8.976751
6.666666666666667,75x,75,9.011503
6.75,75x,75,9.044539
6.833333333333333,75x,75,9.075945
6.916666666666667,75x,75,9.106063
7.0,75x,75,9.134838
7.083333333333333,75x,75,9.162015
7.166666666666667,75x,75,9.188089
7.25,75x,75,9.212595
7.333333333333333,75x,75,9.236134
7.416666666666667,75x,75,9.258037
7.5,75x,75,9.27961
7.583333333333333,75x,75,9.300021
7.666666666666667,75x,75,9.319628
7.75,75x,75,9.3377285
7.833333333333333,75x,75,9.354991
7.916666666666667,75x,75,9.371523
8.0,75x,75,9.387247
8.083333333333334,75x,75,9.402219
8.166666666666666,75x,75,9.416187
8.25,75x,75,9.429515
8.333333333333334,75x,75,9.4423895
8.416666666666666,75x,75,9.454149
8.5,75x,75,9.465557
8.583333333333334,75x,75,9.476363
8.666666666666666,75x,75,9.486484
8.75,75x,75,9.496394
8.833333333333334,75x,75,9.50611
8.916666666666666,75x,75,9.514785
9.0,75x,75,9.52309
9.083333333333334,75x,75,9.531206
9.166666666666666,75x,75,9.538666
9.25,75x,75,9.54558
9.333333333333334,75x,75,9.552284
9.416666666666666,75x,75,9.558943
9.5,75x,75,9.565179
9.583333333333334,75x,75,9.570541
9.666666666666666,75x,75,9.575679
9.75,75x,75,9.580832
9.833333333333334,75x,75,9.585974
9.916666666666666,75x,75,9.591049
0.0,100x,100,9.997027
0.08333333333333333,100x,100,7.4291306
0.16666666666666666,100x,100,4.918499
0.25,100x,100,2.5631592
0.3333333333333333,100x,100,0.6237252
0.4166666666666667,100x,100,0.055967286
0.5,100x,100,0.84875834
0.5833333333333334,100x,100,1.2645502
0.6666666666666666,100x,100,0.7701575
0.75,100x,100,0.48672512
0.8333333333333334,100x,100,0.316857
0.9166666666666666,100x,100,0.2178609
1.0,100x,100,0.15321773
1.0833333333333333,100x,100,0.081350714
1.1666666666666667,100x,100,0.025331188
1.25,100x,100,0.032799892
1.3333333333333333,100x,100,0.07716067
1.4166666666666667,100x,100,0.17146802
1.5,100x,100,0.3577339
1.5833333333333333,100x,100,0.5876224
1.6666666666666667,100x,100,0.78167087
1.75,100x,100,0.8927574
1.8333333333333333,100x,100,0.9867893
1.9166666666666667,100x,100,1.0578741
2.0,100x,100,1.1521604
2.0833333333333335,100x,100,1.2839866
2.1666666666666665,100x,100,1.453661
2.25,100x,100,1.6531854
2.3333333333333335,100x,100,1.8713303
2.4166666666666665,100x,100,2.0971594
2.5,100x,100,2.3224118
2.5833333333333335,100x,100,2.5422227
2.6666666666666665,100x,100,2.7550545
2.75,100x,100,2.9619014
2.8333333333333335,100x,100,3.1649613
2.9166666666666665,100x,100,3.3663003
3.0,100x,100,3.5672822
3.0833333333333335,100x,100,3.7679477
3.1666666666666665,100x,100,3.9678223
3.25,100x,100,4.1659336
3.3333333333333335,100x,100,4.3612757
3.4166666666666665,100x,100,4.5528746
3.5,100x,100,4.740142
3.5833333333333335,100x,100,4.9227123
3.6666666666666665,100x,100,5.1005173
3.75,100x,100,5.2736206
3.8333333333333335,100x,100,5.442087
3.9166666666666665,100x,100,5.6060467
4.0,100x,100,5.765442
4.083333333333333,100x,100,5.9202557
4.166666666666667,100x,100,6.0704346
4.25,100x,100,6.2158685
4.333333333333333,100x,100,6.356631
4.416666666666667,100x,100,6.4926496
4.5,100x,100,6.624057
4.583333333333333,100x,100,6.7508903
4.666666666666667,100x,100,6.87323
4.75,100x,100,6.991149
4.833333333333333,100x,100,7.1047325
4.916666666666667,100x,100,7.21412
5.0,100x,100,7.31932
5.083333333333333,100x,100,7.4204507
5.166666666666667,100x,100,7.5176196
5.25,100x,100,7.6109114
5.333333333333333,100x,100,7.700416
5.416666666666667,100x,100,7.7862616
5.5,100x,100,7.868643
5.583333333333333,100x,100,7.9476633
5.666666666666667,100x,100,8.023386
5.75,100x,100,8.096012
5.833333333333333,100x,100,8.165462
5.916666666666667,100x,100,8.231964
6.0,100x,100,8.295444
6.083333333333333,100x,100,8.356186
6.166666666666667,100x,100,8.41432
6.25,100x,100,8.469842
6.333333333333333,100x,100,8.522905
6.416666666666667,100x,100,8.573482
6.5,100x,100,8.621824
6.583333333333333,100x,100,8.668043
6.666666666666667,100x,100,8.71208
6.75,100x,100,8.754168
6.833333333333333,100x,100,8.79452
6.916666666666667,100x,100,8.832705
7.0,100x,100,8.869181
7.083333333333333,100x,100,8.903939
7.166666666666667,100x,100,8.936871
7.25,100x,100,8.968558
7.333333333333333,100x,100,8.998792
7.416666666666667,100x,100,9.027344
7.5,100x,100,9.054655
7.583333333333333,100x,100,9.080746
7.666666666666667,100x,100,9.105255
7.75,100x,100,9.128625
7.833333333333333,100x,100,9.150887
7.916666666666667,100x,100,9.172012
8.0,100x,100,9.192306
8.083333333333334,100x,100,9.211772
8.166666666666666,100x,100,9.22995
8.25,100x,100,9.247398
8.333333333333334,100x,100,9.263739
8.416666666666666,100x,100,9.279236
8.5,100x,100,9.293961
8.583333333333334,100x,100,9.308065
8.666666666666666,100x,100,9.321338
8.75,100x,100,9.334139
8.833333333333334,100x,100,9.346017
8.916666666666666,100x,100,9.35741
9.0,100x,100,9.368132
9.083333333333334,100x,100,9.378284
9.166666666666666,100x,100,9.3881855
9.25,100x,100,9.397788
9.333333333333334,100x,100,9.406506
9.416666666666666,100x,100,9.414785
9.5,100x,100,9.422901
9.583333333333334,100x,100,9.430219
9.666666666666666,100x,100,9.437085
9.75,100x,100,9.443825
9.833333333333334,100x,100,9.450491
9.916666666666666,100x,100,9.456479
0.0,125x,125,9.9962845
0.08333333333333333,125x,125,6.79391
0.16666666666666666,125x,125,3.701177
0.25,125x,125,0.99636066
0.3333333333333333,125x,125,0.0
0.4166666666666667,125x,125,0.0
0.5,125x,125,0.14901578
0.5833333333333334,125x,125,0.15377387
0.6666666666666666,125x,125,0.04405026
0.75,125x,125,0.01639206
0.8333333333333334,125x,125,0.010409628
0.9166666666666666,125x,125,0.004145247
1.0,125x,125,0.0012309044
1.0833333333333333,125x,125,0.00016560673
1.1666666666666667,125x,125,0.0
1.25,125x,125,0.0
1.3333333333333333,125x,125,0.0018234475
1.4166666666666667,125x,125,0.007666101
1.5,125x,125,0.03229778
1.5833333333333333,125x,125,0.07806267
1.6666666666666667,125x,125,0.12867667
1.75,125x,125,0.18394725
1.8333333333333333,125x,125,0.2383242
1.9166666666666667,125x,125,0.2996322
2.0,125x,125,0.38096386
2.0833333333333335,125x,125,0.4930491
2.1666666666666665,125x,125,0.6402886
2.25,125x,125,0.8195971
2.3333333333333335,125x,125,1.0222355
2.4166666666666665,125x,125,1.2376511
2.5,125x,125,1.4569055
2.5833333333333335,125x,125,1.67437
2.6666666666666665,125x,125,1.8878413
2.75,125x,125,2.0977018
2.8333333333333335,125x,125,2.3056226
2.9166666666666665,125x,125,2.513297
3.0,125x,125,2.7218242
3.0833333333333335,125x,125,2.9314857
3.1666666666666665,125x,125,3.1416862
3.25,125x,125,3.3512282
3.3333333333333335,125x,125,3.5589564
3.4166666666666665,125x,125,3.7638464
3.5,125x,125,3.9651523
3.5833333333333335,125x,125,4.162448
3.6666666666666665,125x,125,4.3555174
3.75,125x,125,4.5442696
3.8333333333333335,125x,125,4.728772
3.9166666666666665,125x,125,4.9089503
4.0,125x,125,5.084778
4.083333333333333,125x,125,5.25619
4.166666666666667,125x,125,5.4230757
4.25,125x,125,5.5853286
4.333333333333333,125x,125,5.7428455
4.416666666666667,125x,125,5.895535
4.5,125x,125,6.0434065
4.583333333333333,125x,125,6.1863685
4.666666666666667,125x,125,6.3245907
4.75,125x,125,6.458137
4.833333333333333,125x,125,6.5870647
4.916666666666667,125x,125,6.711474
5.0,125x,125,6.8314304
5.083333333333333,125x,125,6.9469986
5.166666666666667,125x,125,7.058268
